Iteration number	SNR ZLP
1259.0	37.9617820595
1260.0	37.9716176929
1261.0	37.98145488
1262.0	37.9912936192
1263.0	38.001133909
1264.0	38.0109757477
1265.0	38.0208191337
1266.0	38.0306640656
1267.0	38.0405105416
1268.0	38.0503585602
1269.0	38.06020812
1270.0	38.0700592192
1271.0	38.0799118564
1272.0	38.0897660301
1273.0	38.0996217386
1274.0	38.1094789805
1275.0	38.1193377543
1276.0	38.1291980584
1277.0	38.1390598913
1278.0	38.1489232515
1279.0	38.1587881376
1280.0	38.1686545481
1281.0	38.1785224814
1282.0	38.1883919361
1283.0	38.1982629107
1284.0	38.2081354038
1285.0	38.2180094139
1286.0	38.2278849395
1287.0	38.2377619792
1288.0	38.2476405317
1289.0	38.2575205953
1290.0	38.2674021688
1291.0	38.2772852507
1292.0	38.2871698396
1293.0	38.2970559341
1294.0	38.3069435327
1295.0	38.3168326341
1296.0	38.326723237
1297.0	38.3366153398
1298.0	38.3465089413
1299.0	38.3564040401
1300.0	38.3663006347
1301.0	38.376198724
1302.0	38.3860983064
1303.0	38.3959993806
1304.0	38.4059019454
1305.0	38.4158059993
1306.0	38.4257115411
1307.0	38.4356185694
1308.0	38.4455270829
1309.0	38.4554370803
1310.0	38.4653485603
1311.0	38.4752615215
1312.0	38.4851759627
1313.0	38.4950918827
1314.0	38.50500928
1315.0	38.5149281535
1316.0	38.5248485018
1317.0	38.5347703237
1318.0	38.5446936179
1319.0	38.5546183832
1320.0	38.5645446184
1321.0	38.5744723221
1322.0	38.5844014931
1323.0	38.5943321302
1324.0	38.6042642322
1325.0	38.6141977979
1326.0	38.6241328259
1327.0	38.6340693152
1328.0	38.6440072645
1329.0	38.6539466725
1330.0	38.6638875382
1331.0	38.6738298603
1332.0	38.6837736375
1333.0	38.6937188688
1334.0	38.703665553
1335.0	38.7136136888
1336.0	38.7235632752
1337.0	38.7335143109
1338.0	38.7434667948
1339.0	38.7534207257
1340.0	38.7633761025
1341.0	38.7733329241
1342.0	38.7832911893
1343.0	38.7932508969
1344.0	38.8032120459
1345.0	38.8131746351
1346.0	38.8231386635
1347.0	38.8331041298
1348.0	38.843071033
1349.0	38.853039372
1350.0	38.8630091456
1351.0	38.8729803528
1352.0	38.8829529926
1353.0	38.8929270637
1354.0	38.9029025652
1355.0	38.9128794959
1356.0	38.9228578548
1357.0	38.9328376408
1358.0	38.9428188529
1359.0	38.9528014899
1360.0	38.9627855509
1361.0	38.9727710348
1362.0	38.9827579406
1363.0	38.9927462671
1364.0	39.0027360134
1365.0	39.0127271785
1366.0	39.0227197613
1367.0	39.0327137607
1368.0	39.0427091759
1369.0	39.0527060057
1370.0	39.0627042492
1371.0	39.0727039053
1372.0	39.0827049731
1373.0	39.0927074515
1374.0	39.1027113396
1375.0	39.1127166364
1376.0	39.1227233409
1377.0	39.1327314521
1378.0	39.1427409691
1379.0	39.1527518908
1380.0	39.1627642163
1381.0	39.1727779447
1382.0	39.1827930749
1383.0	39.1928096061
1384.0	39.2028275373
1385.0	39.2128468676
1386.0	39.2228675959
1387.0	39.2328897214
1388.0	39.2429132431
1389.0	39.2529381601
1390.0	39.2629644715
1391.0	39.2729921764
1392.0	39.2830212738
1393.0	39.2930517628
1394.0	39.3030836425
1395.0	39.3131169121
1396.0	39.3231515706
1397.0	39.333187617
1398.0	39.3432250506
1399.0	39.3532638704
1400.0	39.3633040756
1401.0	39.3733456652
1402.0	39.3833886384
1403.0	39.3934329944
1404.0	39.4034787321
1405.0	39.4135258509
1406.0	39.4235743497
1407.0	39.4336242278
1408.0	39.4436754843
1409.0	39.4537281183
1410.0	39.4637821291
1411.0	39.4738375156
1412.0	39.4838942772
1413.0	39.493952413
1414.0	39.5040119221
1415.0	39.5140728037
1416.0	39.524135057
1417.0	39.5341986811
1418.0	39.5442636753
1419.0	39.5543300388
1420.0	39.5643977706
1421.0	39.57446687
1422.0	39.5845373362
1423.0	39.5946091685
1424.0	39.6046823659
1425.0	39.6147569277
1426.0	39.6248328532
1427.0	39.6349101414
1428.0	39.6449887917
1429.0	39.6550688033
1430.0	39.6651501754
1431.0	39.6752329071
1432.0	39.6853169978
1433.0	39.6954024467
1434.0	39.7054892529
1435.0	39.7155774159
1436.0	39.7256669347
1437.0	39.7357578086
1438.0	39.7458500369
1439.0	39.7559436188
1440.0	39.7660385537
1441.0	39.7761348406
1442.0	39.786232479
1443.0	39.7963314681
1444.0	39.8064318071
1445.0	39.8165334953
1446.0	39.826636532
1447.0	39.8367409165
1448.0	39.846846648
1449.0	39.8569537258
1450.0	39.8670621493
1451.0	39.8771719177
1452.0	39.8872830303
1453.0	39.8973954863
1454.0	39.9075092852
1455.0	39.9176244262
1456.0	39.9277409085
1457.0	39.9378587316
1458.0	39.9479778948
1459.0	39.9580983972
1460.0	39.9682202383
1461.0	39.9783434174
1462.0	39.9884679338
1463.0	39.9985937868
1464.0	40.0087209758
1465.0	40.0188495001
1466.0	40.028979359
1467.0	40.0391105518
1468.0	40.049243078
1469.0	40.0593769368
1470.0	40.0695121276
1471.0	40.0796486498
1472.0	40.0897865026
1473.0	40.0999256855
1474.0	40.1100661978
1475.0	40.1202080389
1476.0	40.1303512081
1477.0	40.1404957048
1478.0	40.1506415284
1479.0	40.1607886782
1480.0	40.1709371537
1481.0	40.1810869541
1482.0	40.1912380789
1483.0	40.2013905275
1484.0	40.2115442992
1485.0	40.2216993935
1486.0	40.2318558096
1487.0	40.2420135471
1488.0	40.2521726053
1489.0	40.2623329836
1490.0	40.2724946814
1491.0	40.2826576982
1492.0	40.2928220332
1493.0	40.302987686
1494.0	40.313154656
1495.0	40.3233229424
1496.0	40.3334925449
1497.0	40.3436634628
1498.0	40.3538356955
1499.0	40.3640092424
1500.0	40.374184103
1501.0	40.3843602767
1502.0	40.3945377629
1503.0	40.4047165611
1504.0	40.4148966707
1505.0	40.4250780911
1506.0	40.4352608219
1507.0	40.4454448623
1508.0	40.455630212
1509.0	40.4658168702
1510.0	40.4760048366
1511.0	40.4861941104
1512.0	40.4963846913
1513.0	40.5065765786
1514.0	40.5167697718
1515.0	40.5269642704
1516.0	40.5371600739
1517.0	40.5473571816
1518.0	40.5575555931
1519.0	40.5677553079
1520.0	40.5779563254
1521.0	40.5881586451
1522.0	40.5983622665
1523.0	40.6085671891
1524.0	40.6187734124
1525.0	40.6289809357
1526.0	40.6391897587
1527.0	40.6493998808
1528.0	40.6596113016
1529.0	40.6698240204
1530.0	40.6800380369
1531.0	40.6902533505
1532.0	40.7004699607
1533.0	40.710687867
1534.0	40.7209070689
1535.0	40.731127566
1536.0	40.7413493577
1537.0	40.7515724436
1538.0	40.7617968231
1539.0	40.7720224959
1540.0	40.7822494613
1541.0	40.792477719
1542.0	40.8027072685
1543.0	40.8129381092
1544.0	40.8231702408
1545.0	40.8334036627
1546.0	40.8436383745
1547.0	40.8538743757
1548.0	40.8641116658
1549.0	40.8743502445
1550.0	40.8845901111
1551.0	40.8948312654
1552.0	40.9050737067
1553.0	40.9153174348
1554.0	40.925562449
1555.0	40.935808749
1556.0	40.9460563344
1557.0	40.9563052046
1558.0	40.9665553592
1559.0	40.9768067978
1560.0	40.98705952
1561.0	40.9973135253
1562.0	41.0075688133
1563.0	41.0178253835
1564.0	41.0280832355
1565.0	41.0383423689
1566.0	41.0486027833
1567.0	41.0588644782
1568.0	41.0691274532
1569.0	41.0793917079
1570.0	41.0896572419
1571.0	41.0999240547
1572.0	41.110192146
1573.0	41.1204615153
1574.0	41.1307321622
1575.0	41.1410040863
1576.0	41.1512772871
1577.0	41.1615517644
1578.0	41.1718275176
1579.0	41.1821045464
1580.0	41.1923828504
1581.0	41.2026624292
1582.0	41.2129432823
1583.0	41.2232254094
1584.0	41.2335088101
1585.0	41.243793484
1586.0	41.2540794307
1587.0	41.2643666498
1588.0	41.274655141
1589.0	41.2849449038
1590.0	41.2952359378
1591.0	41.3055282427
1592.0	41.3158218181
1593.0	41.3261166637
1594.0	41.3364127789
1595.0	41.3467101636
1596.0	41.3570088172
1597.0	41.3673087394
1598.0	41.37760993
1599.0	41.3879123883
1600.0	41.3982161142
1601.0	41.4085211073
1602.0	41.4188273672
1603.0	41.4291348934
1604.0	41.4394436858
1605.0	41.4497537438
1606.0	41.4600650672
1607.0	41.4703776556
1608.0	41.4806915087
1609.0	41.491006626
1610.0	41.5013230073
1611.0	41.5116406521
1612.0	41.5219595603
1613.0	41.5322797313
1614.0	41.5426011649
1615.0	41.5529238606
1616.0	41.5632478183
1617.0	41.5735730375
1618.0	41.5838995179
1619.0	41.5942272591
1620.0	41.6045562609
1621.0	41.6148865229
1622.0	41.6252180447
1623.0	41.6355508261
1624.0	41.6458848667
1625.0	41.6562201661
1626.0	41.6665567241
1627.0	41.6768945403
1628.0	41.6872336144
1629.0	41.6975739462
1630.0	41.7079155351
1631.0	41.718258381
1632.0	41.7286024836
1633.0	41.7389478424
1634.0	41.7492944573
1635.0	41.7596423278
1636.0	41.7699914538
1637.0	41.7803418347
1638.0	41.7906934705
1639.0	41.8010463607
1640.0	41.811400505
1641.0	41.8217559032
1642.0	41.8321125549
1643.0	41.8424704599
1644.0	41.8528296178
1645.0	41.8631900284
1646.0	41.8735516913
1647.0	41.8839146062
1648.0	41.8942787729
1649.0	41.9046441911
1650.0	41.9150108605
1651.0	41.9253787807
1652.0	41.9357479515
1653.0	41.9461183726
1654.0	41.9564900438
1655.0	41.9668629647
1656.0	41.977237135
1657.0	41.9876125545
1658.0	41.9979892229
1659.0	42.0083671399
1660.0	42.0187463052
1661.0	42.0291267186
1662.0	42.0395083798
1663.0	42.0498912885
1664.0	42.0602754444
1665.0	42.0706608473
1666.0	42.0810474969
1667.0	42.0914353929
1668.0	42.101824535
1669.0	42.112214923
1670.0	42.1226065567
1671.0	42.1329994357
1672.0	42.1433935598
1673.0	42.1537889288
1674.0	42.1641855423
1675.0	42.1745834002
1676.0	42.1849825021
1677.0	42.1953828478
1678.0	42.205784437
1679.0	42.2161872695
1680.0	42.2265913451
1681.0	42.2369966635
1682.0	42.2474032244
1683.0	42.2578110275
1684.0	42.2682200728
1685.0	42.2786303598
1686.0	42.2890418883
1687.0	42.2994546582
1688.0	42.3098686691
1689.0	42.3202839208
1690.0	42.3307004131
1691.0	42.3411181457
1692.0	42.3515371185
1693.0	42.361957331
1694.0	42.3723787832
1695.0	42.3828014748
1696.0	42.3932254056
1697.0	42.4036505752
1698.0	42.4140769835
1699.0	42.4245046303
1700.0	42.4349335153
1701.0	42.4453636383
1702.0	42.4557949991
1703.0	42.4662275974
1704.0	42.476661433
1705.0	42.4870965057
1706.0	42.4975328153
1707.0	42.5079703615
1708.0	42.5184091441
1709.0	42.5288491629
1710.0	42.5392904177
1711.0	42.5497329083
1712.0	42.5601766344
1713.0	42.5706215959
1714.0	42.5810677925
1715.0	42.5915152239
1716.0	42.6019638901
1717.0	42.6124137907
1718.0	42.6228649256
1719.0	42.6333172946
1720.0	42.6437708974
1721.0	42.6542257339
1722.0	42.6646818037
1723.0	42.6751391068
1724.0	42.685597643
1725.0	42.6960574119
1726.0	42.7065184135
1727.0	42.7169806474
1728.0	42.7274441136
1729.0	42.7379088118
1730.0	42.7483747418
1731.0	42.7588419035
1732.0	42.7693102965
1733.0	42.7797799208
1734.0	42.7902507761
1735.0	42.8007228622
1736.0	42.811196179
1737.0	42.8216707262
1738.0	42.8321465037
1739.0	42.8426235113
1740.0	42.8531017487
1741.0	42.8635812158
1742.0	42.8740619124
1743.0	42.8845438384
1744.0	42.8950269934
1745.0	42.9055113775
1746.0	42.9159969902
1747.0	42.9264838316
1748.0	42.9369719014
1749.0	42.9474611993
1750.0	42.9579517253
1751.0	42.9684434792
1752.0	42.9789364608
1753.0	42.9894306698
1754.0	42.9999261062
1755.0	43.0104227697
1756.0	43.0209206602
1757.0	43.0314197775
1758.0	43.0419201214
1759.0	43.0524216918
1760.0	43.0629244885
1761.0	43.0734285113
1762.0	43.08393376
1763.0	43.0944402345
1764.0	43.1049479346
1765.0	43.1154568601
1766.0	43.125967011
1767.0	43.1364783869
1768.0	43.1469909878
1769.0	43.1575048134
1770.0	43.1680198637
1771.0	43.1785361385
1772.0	43.1890536375
1773.0	43.1995723607
1774.0	43.2100923078
1775.0	43.2206134788
1776.0	43.2311358734
1777.0	43.2416594915
1778.0	43.252184333
1779.0	43.2627103976
1780.0	43.2732376853
1781.0	43.2837661959
1782.0	43.2942959292
1783.0	43.304826885
1784.0	43.3153590633
1785.0	43.3258924639
1786.0	43.3364270866
1787.0	43.3469629313
1788.0	43.3574999978
1789.0	43.368038286
1790.0	43.3785777957
1791.0	43.3891185268
1792.0	43.3996604791
1793.0	43.4102036525
1794.0	43.4207480469
1795.0	43.4312936621
1796.0	43.4418404979
1797.0	43.4523885543
1798.0	43.4629378311
1799.0	43.4734883281
1800.0	43.4840400452
1801.0	43.4945929822
1802.0	43.5051471391
1803.0	43.5157025157
1804.0	43.5262591119
1805.0	43.5368169274
1806.0	43.5473759623
1807.0	43.5579362163
1808.0	43.5684976893
1809.0	43.5790603812
1810.0	43.5896242918
1811.0	43.600189421
1812.0	43.6107557688
1813.0	43.6213233349
1814.0	43.6318921192
1815.0	43.6424621216
1816.0	43.653033342
1817.0	43.6636057802
1818.0	43.6741794362
1819.0	43.6847543097
1820.0	43.6953304007
1821.0	43.7059077091
1822.0	43.7164862347
1823.0	43.7270659773
1824.0	43.7376469369
1825.0	43.7482291134
1826.0	43.7588125066
1827.0	43.7693971164
1828.0	43.7799829427
1829.0	43.7905699854
1830.0	43.8011582443
1831.0	43.8117477193
1832.0	43.8223384104
1833.0	43.8329303173
1834.0	43.8435234401
1835.0	43.8541177784
1836.0	43.8647133324
1837.0	43.8753101018
1838.0	43.8859080865
1839.0	43.8965072864
1840.0	43.9071077014
1841.0	43.9177093313
1842.0	43.9283121762
1843.0	43.9389162358
1844.0	43.9495215101
1845.0	43.9601279989
1846.0	43.9707357021
1847.0	43.9813446197
1848.0	43.9919547515
1849.0	44.0025660974
1850.0	44.0131786573
1851.0	44.0237924311
1852.0	44.0344074187
1853.0	44.04502362
1854.0	44.0556410349
1855.0	44.0662596633
1856.0	44.076879505
1857.0	44.08750056
1858.0	44.0981228282
1859.0	44.1087463095
1860.0	44.1193710038
1861.0	44.1299969109
1862.0	44.1406240308
1863.0	44.1512523634
1864.0	44.1618819085
1865.0	44.1725126661
1866.0	44.1831446362
1867.0	44.1937778185
1868.0	44.204412213
1869.0	44.2150478196
1870.0	44.2256846381
1871.0	44.2363226686
1872.0	44.246961911
1873.0	44.257602365
1874.0	44.2682440307
1875.0	44.2788869078
1876.0	44.2895309965
1877.0	44.3001762965
1878.0	44.3108228077
1879.0	44.3214705302
1880.0	44.3321194637
1881.0	44.3427696082
1882.0	44.3534209636
1883.0	44.3640735298
1884.0	44.3747273067
1885.0	44.3853822943
1886.0	44.3960384925
1887.0	44.4066959011
1888.0	44.4173545201
1889.0	44.4280143494
1890.0	44.4386753889
1891.0	44.4493376386
1892.0	44.4600010983
1893.0	44.470665768
1894.0	44.4813316475
1895.0	44.4919987369
1896.0	44.502667036
1897.0	44.5133365447
1898.0	44.524007263
1899.0	44.5346791907
1900.0	44.5453523279
1901.0	44.5560266743
1902.0	44.5667022301
1903.0	44.577378995
1904.0	44.5880569689
1905.0	44.5987361519
1906.0	44.6094165438
1907.0	44.6200981446
1908.0	44.6307809542
1909.0	44.6414649724
1910.0	44.6521501993
1911.0	44.6628366348
1912.0	44.6735242787
1913.0	44.6842131311
1914.0	44.6949031918
1915.0	44.7055944607
1916.0	44.7162869379
1917.0	44.7269806232
1918.0	44.7376755165
1919.0	44.7483716178
1920.0	44.759068927
1921.0	44.7697674441
1922.0	44.7804671689
1923.0	44.7911681015
1924.0	44.8018702417
1925.0	44.8125735894
1926.0	44.8232781446
1927.0	44.8339839073
1928.0	44.8446908774
1929.0	44.8553990547
1930.0	44.8661084393
1931.0	44.8768190311
1932.0	44.8875308299
1933.0	44.8982438358
1934.0	44.9089580487
1935.0	44.9196734685
1936.0	44.9303900951
1937.0	44.9411079286
1938.0	44.9518269687
1939.0	44.9625472155
1940.0	44.9732686689
1941.0	44.9839913289
1942.0	44.9947151953
1943.0	45.0054402682
1944.0	45.0161665474
1945.0	45.0268940329
1946.0	45.0376227247
1947.0	45.0483526226
1948.0	45.0590837267
1949.0	45.0698160368
1950.0	45.0805495529
1951.0	45.091284275
1952.0	45.102020203
1953.0	45.1127573368
1954.0	45.1234956764
1955.0	45.1342352218
1956.0	45.1449759728
1957.0	45.1557179294
1958.0	45.1664610916
1959.0	45.1772054593
1960.0	45.1879510324
1961.0	45.1986978109
1962.0	45.2094457948
1963.0	45.220194984
1964.0	45.2309453785
1965.0	45.2416969781
1966.0	45.2524497829
1967.0	45.2632037927
1968.0	45.2739590076
1969.0	45.2847154275
1970.0	45.2954730523
1971.0	45.306231882
1972.0	45.3169919166
1973.0	45.3277531559
1974.0	45.3385156
1975.0	45.3492792488
1976.0	45.3600441022
1977.0	45.3708101602
1978.0	45.3815774228
1979.0	45.3923458899
1980.0	45.4031155614
1981.0	45.4138864374
1982.0	45.4246585177
1983.0	45.4354318023
1984.0	45.4462062913
1985.0	45.4569819844
1986.0	45.4677588818
1987.0	45.4785369832
1988.0	45.4893162888
1989.0	45.5000967984
1990.0	45.5108785121
1991.0	45.5216614297
1992.0	45.5324455513
1993.0	45.5432308767
1994.0	45.554017406
1995.0	45.5648051391
1996.0	45.5755940759
1997.0	45.5863842165
1998.0	45.5971755607
1999.0	45.6079681086
2000.0	45.6187618601
